,BrandClean,Recycled,Quantity,BottleType,Weight,Colour,Alcohol,SupplierCity,SupplierCountry,DestinationCity,DestinationCountry,Tonnage,Tonnage%PCR,Tonnage_PCR,SupLat,SupLong,DestLat,DestLong,ProductCode/SKU,Product name,Brand,Distance_km,EmissionFactor,Carbon_Impact_kgCO2,Carbon_Impact_tCO2,Brand_Carbon_Impact_t,Emission_Category
9533,Imperial Blue,100.0,18174.0,37.5,240,Flint,Whisky,HYDERABAD,INDIA,Hyderabad,INDIA,4.36176,0.0,436.176,17.360589,78.4740613,17.360589,78.4740613,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
9534,Royal Stag,100.0,18158.0,18.0,170,Flint,Whisky,RANCHI,INDIA,Ranchi,INDIA,3.08686,0.0,308.68600000000004,23.3700501,85.3250387,23.3700501,85.3250387,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,0.0,0.15,0.0,0.0,8615.19,Very High
9535,Chic Choc Rhum,0.049,18144.0,114.0,900,EXTRA FLINT,TO FILL,Usobrno,CZECH REPUBLIC,"WINDSOR, ONTARIO",CANADA,16.3296,0.798380736,0.8001504,46.1905027,14.6121971345297,42.3167397,-83.0373389,1051053,BT CHIC CHOC 1140,CHIC CHOC RUM,7262.242841683896,0.02,2371.79,2.37,11.239999999999998,Medium
9536,Mini Ouzo,0.08,18096.0,200.0,680,FLINT,ANISEED,ATHENS,GREECE,MYTILENE,GREECE,12.30528,0.9844224,0.9844224,37.9755648,23.7348324,39.1037355,26.554788,RM00114,EMPTY BOTTLE 2LT,MINI,275.4643191912834,0.15,508.45,0.51,38.19,Medium-High
9537,Imperial Blue,100.0,18082.0,37.5,240,Flint,Whisky,YAMUNANAGAR,INDIA,Derabassi,INDIA,4.33968,0.0,433.968,30.1231349,77.286329,30.5964,76.8433,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,67.64754666439383,0.15,44.04,0.04,5136.66,Very High
9538,Blenders,0.57,18072.0,37.5,250,Flint,Whisky,FIROZABAD,INDIA,Guwahati,INDIA,4.518,2.57526,2.5752599999999997,27.1527986,78.3991439,26.1805978,91.753943,BTBPPOSC12,PLAIN BOTTLES - BULK_BLENDERS PRIDE_375ml,BLENDERS PRIDE,1330.793921533599,0.05,300.63,0.3,2580.63,Very High
9539,Imperial Blue,100.0,18055.0,75.0,410,Flint,Whisky,YAMUNANAGAR,INDIA,Derabassi,INDIA,7.40255,0.0,740.255,30.1231349,77.286329,30.5964,76.8433,BTIBQGEN27,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,67.64754666439383,0.15,75.11,0.08,5136.66,Very High
9540,Royal Stag,100.0,18006.0,75.0,485,FLINT,WHISKY,RANCHI,INDIA,Ranchi,INDIA,8.73291,0.0,873.291,23.3700501,85.3250387,23.3700501,85.3250387,BTRSQGEN29,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,0.0,0.15,0.0,0.0,8615.19,Very High
9541,Blenders,0.415,18000.0,75.0,420,Flint,Whisky,FIROZABAD,INDIA,Derabassi,INDIA,7.56,3.1374,3.1373999999999995,27.1527986,78.3991439,30.5964,76.8433,BTBPQOSC12,GLASS BOTTLE_BLENDERS PRIDE_750ml,BLENDERS PRIDE,411.7739228089957,0.15,466.95,0.47,2580.63,Very High
9542,100 Pipers,0.3,18000.0,75.0,430,Flint,Whisky,FIROZABAD,INDIA,Derabassi,INDIA,7.74,2.322,2.322,27.1527986,78.3991439,30.5964,76.8433,BTHPQGEN06,GLASS BOTTLE_100 PIPERS_750ml,100 PIPERS,411.7739228089957,0.15,478.07,0.48,394.82,High
9543,Imperial Blue,0.35,18000.0,75.0,400,Flint,Whisky,VADODARA,INDIA,Nashik,INDIA,7.2,2.52,2.52,22.2973142,73.1942567,20.0112475,73.7902364,BTIBQGEN07,PLAIN BOTTLES - BULK_IMPERIAL BLUE_750ml,IMPERIAL BLUE,261.6030434398766,0.15,282.53,0.28,5136.66,Very High
9544,Royal Stag,0.55,18000.0,18.0,170,Flint,Whisky,FIROZABAD,INDIA,Gwalior,INDIA,3.06,1.683,1.6830000000000005,27.1527986,78.3991439,26.2037247,78.1573628,BTRSNOSC12,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,108.23175854968028,0.15,49.68,0.05,8615.19,Very High
9545,Blenders,0.527,18000.0,100.0,590,FLINT,WHISKY,SURAT,INDIA,Nashik,INDIA,10.62,5.5932,5.59674,21.2094892,72.8317058,20.0112475,73.7902364,BTBPLGEN12,GLASS BOTTLE_BLENDERS PRIDE_1000ml,BLENDERS PRIDE,166.44629632295297,0.15,265.15,0.27,2580.63,Very High
9546,Blenders,0.15,18000.0,37.5,330,FLINT,WHISKY,BAHADURGARH,INDIA,Nashik,INDIA,5.94,0.891,0.891,28.6933239,76.9332373,20.0112475,73.7902364,BTBRPGEN03,GLASS BOTTLE_BLENDERS PRIDE RESERVE COLLECTION_375ml,BLENDERS PRIDE RESERVE COLLECTION,1016.3944664370825,0.05,301.87,0.3,436.98,High
9547,Blenders,0.3,18000.0,37.5,250,FLINT,WHISKY,FIROZABAD,INDIA,Chomu,INDIA,4.5,1.35,1.35,27.1527986,78.3991439,27.1726642,75.720359,BTBPPGEN12,GLASS BOTTLE_BLENDERS PRIDE_375ml,BLENDERS PRIDE,265.0207244751439,0.15,178.89,0.18,2580.63,Very High
9548,100 Pipers,0.3,18000.0,18.0,190,FLINT,WHISKY,FIROZABAD,INDIA,Chomu,INDIA,3.42,1.026,1.026,27.1527986,78.3991439,27.1726642,75.720359,BTHPNGEN06,GLASS BOTTLE_100 PIPERS_180ml,100 PIPERS,265.0207244751439,0.15,135.96,0.14,394.82,High
9549,100 Pipers,0.527,17990.0,37.5,300,Flint,Whisky,SURAT,INDIA,Nashik,INDIA,5.397,2.84242,2.8442190000000003,21.2094892,72.8317058,20.0112475,73.7902364,BTHPPGEN06,GLASS BOTTLE_100 PIPERS_375ml,100 PIPERS,166.44629632295297,0.15,134.75,0.13,394.82,High
9550,100 Pipers,0.527,17955.0,37.5,300,FLINT,WHISKY,SURAT,INDIA,Nashik,INDIA,5.3865,2.83689,2.8386855,21.2094892,72.8317058,20.0112475,73.7902364,BTHPPGEN06,GLASS BOTTLE_100 PIPERS_375ml,100 PIPERS,166.44629632295297,0.15,134.48,0.13,394.82,High
9551,Ramazzotti,0.0,17940.0,150.0,750,EXTRA FLINT,BITTER,DEGO,ITALY,CANELLI,ITALY,13.455,0.0,0.0,44.443038,8.305947,44.7192779,8.2871375,20009,VETRI AMARO 2011 CL150,RAMAZZOTTI/AMARO,30.752577974967682,0.15,62.07,0.06,0.41,Low
9552,Imperial Blue,100.0,17880.0,18.0,145,Flint,Whisky,RANCHI,INDIA,Ranchi,INDIA,2.5926,0.0,259.26,23.3700501,85.3250387,23.3700501,85.3250387,BTIBNGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_180ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
9553,Various,0.142,17874.0,50.0,400,FLINT,WINE,Mendoza,ARGENTINA,Cafayate,Argentina,7.1496,1.015840262,1.0152432,-32.8894155,-68.8446177,-26.0729166,-65.9760315,599,BOT. V.B BURD. X500 ML,VARIOUS PR ARG,807.1074730843646,0.15,865.57,0.87,67.09,High
9554,Imperial Blue,0.189,17856.0,75.0,410,Flint,Whisky,BEHROR,INDIA,Karnal ,INDIA,7.32096,1.38366144,1.38366144,27.8900657,76.2858227,29.6803266,76.9896254,BTIBQGEN07,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,210.55101874989953,0.15,231.22,0.23,5136.66,Very High
9555,Blenders,0.55,17820.0,37.5,250,Flint,Whisky,FIROZABAD,INDIA,Chomu,INDIA,4.455,2.45025,2.45025,27.1527986,78.3991439,27.1726642,75.720359,BTBPPGEN12,GLASS BOTTLE_BLENDERS PRIDE_375ml,BLENDERS PRIDE,265.0207244751439,0.15,177.1,0.18,2580.63,Very High
9556,Royal Stag,100.0,17815.0,37.5,280,Flint,Whisky,GAUTAM BUDDHA NAGAR,INDIA,Behror,INDIA,4.9882,0.0,498.82,28.36871595,77.59701208101043,27.8900657,76.2858227,BTRSPGEN29,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,139.15595041180904,0.15,104.12,0.1,8615.19,Very High
9557,Imperial Blue,100.0,17805.0,75.0,410,Flint,Whisky,DELHI,INDIA,Karnal ,INDIA,7.30005,0.0,730.005,28.6138954,77.2090057,29.6803266,76.9896254,BTIBQGEN27,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,120.48031840598772,0.15,131.93,0.13,5136.66,Very High
9558,100 Pipers,0.3,17800.0,75.0,430,FLINT,WHISKY,FIROZABAD,INDIA,Karnal ,INDIA,7.654,2.2962,2.2962,27.1527986,78.3991439,29.6803266,76.9896254,BTHPQGEN06,GLASS BOTTLE_100 PIPERS_750ml,100 PIPERS,313.0238140061687,0.15,359.38,0.36,394.82,High
9559,Royal Stag,100.0,17790.0,37.5,280,Flint,Whisky,DELHI,INDIA,Kanpur,INDIA,4.9812,0.0,498.12,28.6138954,77.2090057,26.4609135,80.3217588,BTRSPGEN29,PLAIN BOTTLES - BULK_ROYAL STAG_375ml,ROYAL STAG,389.20594925327987,0.15,290.81,0.29,8615.19,Very High
9560,Royal Stag,0.35,17760.0,75.0,485,Flint,Whisky,VADODARA,INDIA,Gwalior,INDIA,8.6136,3.01476,3.01476,22.2973142,73.1942567,26.2037247,78.1573628,BTRSQGEN12,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,664.5897436509174,0.15,858.68,0.86,8615.19,Very High
9561,Chivas Regal,0.19,17732.0,70.0,500,FLINT,WHISKY,ALLOA,SCOTLAND,KILMALID,SCOTLAND,8.866,1.68454,1.68454,56.1156137,-3.7922423,56.6456489,-5.4313062,0HE90000,CXVG BOT 70 ES GLS EX,CHIVAS XV,116.85623911560447,0.15,155.41,0.16,0.32,Low
9562,Imperial Blue,100.0,17725.0,18.0,145,Flint,Whisky,AMBALA,INDIA,Derabassi,INDIA,2.570125,0.0,257.0125,30.3843674,76.770421,30.5964,76.8433,BTIBNGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_180ml,IMPERIAL BLUE,24.58936070206829,0.15,9.48,0.01,5136.66,Very High
9563,Imperial Blue,100.0,17708.0,75.0,410,Flint,Whisky,DELHI,INDIA,Chomu,INDIA,7.26028,0.0,726.028,28.6138954,77.2090057,27.1726642,75.720359,BTIBQGEN27,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,216.98729918375005,0.15,236.31,0.24,5136.66,Very High
9564,Blenders,0.415,17700.0,75.0,420,Flint,Whisky,FIROZABAD,INDIA,Derabassi,INDIA,7.434,3.08511,3.08511,27.1527986,78.3991439,30.5964,76.8433,BTBPQGEN12,PLAIN BOTTLES - BULK_BLENDERS PRIDE_750ml,BLENDERS PRIDE,411.7739228089957,0.15,459.17,0.46,2580.63,Very High
9565,Imperial Blue,100.0,17644.0,18.0,145,Flint,Whisky,DHANBAD,INDIA,Ranchi,INDIA,2.55838,0.0,255.838,23.7952809,86.4309638,23.3700501,85.3250387,BTIBNGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_180ml,IMPERIAL BLUE,122.21923769006028,0.15,46.9,0.05,5136.66,Very High
9566,Imperial Blue,100.0,17643.0,37.5,240,FLINT,WHISKY,JAIPUR,INDIA,Chomu,INDIA,4.23432,0.0,423.432,26.9154576,75.8189817,27.1726642,75.720359,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,30.221894024437134,0.15,19.2,0.02,5136.66,Very High
9567,Imperial Blue,0.35,17640.0,18.0,150,Flint,Whisky,KOLKATA,INDIA,Meghalaya,INDIA,2.646,0.9261,0.9261,22.5726459,88.3638953,25.5379432,91.2999102,BTIBNGEN07,GLASS BOTTLE_IMPERIAL BLUE_180ml,IMPERIAL BLUE,444.4749443024775,0.15,176.41,0.18,5136.66,Very High
9568,Royal Stag,0.55,17640.0,37.5,280,Flint,Whisky,FIROZABAD,INDIA,Bhubneshwar,INDIA,4.9392,2.71656,2.71656,27.1527986,78.3991439,20.9603876,82.719444,BTRSPOSC12,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,816.2340024625331,0.15,604.73,0.6,8615.19,Very High
9569,Royal Stag,100.0,17620.0,37.5,280,Flint,Whisky,YAMUNANAGAR,INDIA,Nalagarh,INDIA,4.9336,0.0,493.36,30.1231349,77.286329,31.042466,76.7176443,BTRSPGEN29,PLAIN BOTTLES - BULK_ROYAL STAG_375ml,ROYAL STAG,115.81606616105282,0.15,85.71,0.09,8615.19,Very High
9570,Royal Stag,100.0,17620.0,75.0,485,Flint,Whisky,YAMUNANAGAR,INDIA,Derabassi,INDIA,8.5457,0.0,854.57,30.1231349,77.286329,30.5964,76.8433,BTRSQGEN29,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,67.64754666439383,0.15,86.71,0.09,8615.19,Very High
9571,Royal Stag,0.35,17600.0,37.5,280,Flint,Whisky,KOLKATA,INDIA,Guwahati,INDIA,4.928,1.7248,1.7248,22.5726459,88.3638953,26.1805978,91.753943,BTRSPGEN12,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,527.9881018853611,0.15,390.29,0.39,8615.19,Very High
9572,Oaken Glow,0.3,17600.0,75.0,500,FLINT,WHISKY,FIROZABAD,INDIA,Gwalior,INDIA,8.8,2.64,2.64,27.1527986,78.3991439,26.2037247,78.1573628,BTOGQGEN03,GLASS BOTTLE_OAKEN GLOW_750ml,OAKEN GLOW,108.23175854968028,0.15,142.87,0.14,159.46,High
9573,Royal Stag,100.0,17590.0,18.0,170,Flint,Whisky,HYDERABAD,INDIA,Hyderabad,INDIA,2.9903,0.0,299.03,17.360589,78.4740613,17.360589,78.4740613,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,0.0,0.15,0.0,0.0,8615.19,Very High
9574,Imperial Blue,100.0,17563.0,75.0,400,FLINT,WHISKY,DELHI,INDIA,Kanpur,INDIA,7.0252,0.0,702.52,28.6138954,77.2090057,26.4609135,80.3217588,BTIBQGEN27,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,389.20594925327987,0.15,410.14,0.41,5136.66,Very High
9575,Imperial Blue,100.0,17540.0,100.0,590,FLINT,WHISKY,HYDERABAD,INDIA,Hyderabad,INDIA,10.3486,0.0,1034.86,17.360589,78.4740613,17.360589,78.4740613,BTIBLGEN27,GLASS BOTTLE_IMPERIAL BLUE_1000ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
9576,Royal Stag,100.0,17533.0,75.0,485,Flint,Whisky,DELHI,INDIA,Kanpur,INDIA,8.503505,0.0,850.3505,28.6138954,77.2090057,26.4609135,80.3217588,BTRSQGEN29,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,389.20594925327987,0.15,496.44,0.5,8615.19,Very High
9577,Royal Stag,100.0,17526.0,37.5,280,Flint,Whisky,DELHI,INDIA,Derabassi,INDIA,4.90728,0.0,490.728,28.6138954,77.2090057,30.5964,76.8433,BTRSPGEN29,PLAIN BOTTLES - BULK_ROYAL STAG_375ml,ROYAL STAG,223.26116642463285,0.15,164.34,0.16,8615.19,Very High
9578,100 Pipers,0.16,17520.0,75.0,455,Flint,WHISKY,FIROZABAD,INDIA,Derabassi,INDIA,7.9716,1.275456,1.275456,27.1527986,78.3991439,30.5964,76.8433,BTHBQGEN01,GLASS BOTTLE_100 PIPERS 8YO_750ml,100 PIPERS 8YO,411.7739228089957,0.15,492.37,0.49,6.88,Medium
9579,Imperial Blue,100.0,17514.0,37.5,240,Flint,Whisky,AURANGABAD,INDIA,Nashik,INDIA,4.20336,0.0,420.336,24.7536696,84.3746725,20.0112475,73.7902364,BTIBPGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_375ml,IMPERIAL BLUE,1208.675966836246,0.05,254.03,0.25,5136.66,Very High
9580,Royal Stag,100.0,17500.0,18.0,170,Flint,Whisky,DHANBAD,INDIA,Ranchi,INDIA,2.975,0.0,297.5,23.7952809,86.4309638,23.3700501,85.3250387,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,122.21923769006028,0.15,54.54,0.05,8615.19,Very High
9581,Blenders,0.55,17490.0,75.0,420,Flint,Whisky,FIROZABAD,INDIA,Chomu,INDIA,7.3458,4.04019,4.04019,27.1527986,78.3991439,27.1726642,75.720359,BTBPQGEN12,GLASS BOTTLE_BLENDERS PRIDE_750ml,BLENDERS PRIDE,265.0207244751439,0.15,292.02,0.29,2580.63,Very High
9582,100 Pipers,0.16,17472.0,75.0,455,Flint,Whisky,FIROZABAD,INDIA,Karnal ,INDIA,7.94976,1.2719616,1.2719616,27.1527986,78.3991439,29.6803266,76.9896254,BTHBQGEN01,GLASS BOTTLE_100 PIPERS 8YO_750ml,100 PIPERS 8YO,313.0238140061687,0.15,373.27,0.37,6.88,Medium
9583,Royal Stag,100.0,17450.0,18.0,170,FLINT,WHISKY,VARANASI,INDIA,Kanpur,INDIA,2.9665,0.0,296.65,25.3356491,83.0076292,26.4609135,80.3217588,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,296.35865120305,0.15,131.87,0.13,8615.19,Very High
9584,Royal Stag,100.0,17442.0,37.5,280,Flint,Whisky,ULLHASNAG,INDIA,Gwalior,INDIA,4.88376,0.0,488.376,19.2236329,73.1671515,26.2037247,78.1573628,BTRSPGEN29,PLAIN BOTTLES - BULK_ROYAL STAG_375ml,ROYAL STAG,929.4533893005054,0.15,680.88,0.68,8615.19,Very High
9585,Imperial Blue,100.0,17442.0,37.5,240,FLINT,WHISKY,KAMRUP,INDIA,Guwahati,INDIA,4.18608,0.0,418.60799999999995,26.14688605,91.22273972821812,26.1805978,91.753943,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,53.14727379055086,0.15,33.37,0.03,5136.66,Very High
9586,Royal Stag,100.0,17441.0,37.5,280,Flint,Whisky,GWALIOR,INDIA,Gwalior,INDIA,4.88348,0.0,488.348,26.2037247,78.1573628,26.2037247,78.1573628,BTRSPGEN29,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,0.0,0.15,0.0,0.0,8615.19,Very High
9587,Imperial Blue,100.0,17440.0,37.5,240,Flint,Whisky,GUWAHATI,INDIA,Meghalaya,INDIA,4.1856,0.0,418.56,26.1805978,91.753943,25.5379432,91.2999102,BTIBPGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_375ml,IMPERIAL BLUE,84.67848960057049,0.15,53.16,0.05,5136.66,Very High
9588,Imperial Blue,100.0,17403.0,18.0,145,FLINT,WHISKY,AMBALA,INDIA,Derabassi,INDIA,2.523435,0.0,252.3435,30.3843674,76.770421,30.5964,76.8433,BTIBNGEN27,GLASS BOTTLE_IMPERIAL BLUE_180ml,IMPERIAL BLUE,24.58936070206829,0.15,9.31,0.01,5136.66,Very High
9589,Royal Stag,100.0,17400.0,75.0,485,Flint,Whisky,GWALIOR,INDIA,Gwalior,INDIA,8.439,0.0,843.9,26.2037247,78.1573628,26.2037247,78.1573628,BTRSQGEN29,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,0.0,0.15,0.0,0.0,8615.19,Very High
9590,Royal Stag,0.415,17400.0,75.0,485,Flint,Whisky,FIROZABAD,INDIA,Nalagarh,INDIA,8.439,3.502185,3.502185,27.1527986,78.3991439,31.042466,76.7176443,BTRSQOSC12,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,462.317748622655,0.15,585.22,0.59,8615.19,Very High
9591,Imperial Blue,100.0,17400.0,37.5,240,FLINT,WHISKY,HYDERABAD,INDIA,Hyderabad,INDIA,4.176,0.0,417.6,17.360589,78.4740613,17.360589,78.4740613,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
9592,Royal Stag,100.0,17388.0,37.5,280,Flint,Whisky,JAIPUR,INDIA,Chomu,INDIA,4.86864,0.0,486.864,26.9154576,75.8189817,27.1726642,75.720359,BTRSPGEN29,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,30.221894024437134,0.15,22.07,0.02,8615.19,Very High
9593,Royal Stag,100.0,17376.0,18.0,170,Flint,Whisky,GWALIOR,INDIA,Gwalior,INDIA,2.95392,0.0,295.392,26.2037247,78.1573628,26.2037247,78.1573628,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,0.0,0.15,0.0,0.0,8615.19,Very High
9594,Royal Stag,0.415,17376.0,75.0,485,Flint,Whisky,FIROZABAD,INDIA,Gwalior,INDIA,8.42736,3.4973544,3.4973544,27.1527986,78.3991439,26.2037247,78.1573628,BTRSQGEN12,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,108.23175854968028,0.15,136.82,0.14,8615.19,Very High
9595,Royal Stag,0.55,17352.0,75.0,485,FLINT,WHISKY,FIROZABAD,INDIA,Bhubneshwar,INDIA,8.41572,4.628646,4.628646000000001,27.1527986,78.3991439,20.9603876,82.719444,BTRSQOSC12,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,816.2340024625331,0.15,1030.38,1.03,8615.19,Very High
9596,Royal Stag,100.0,17343.0,37.5,280,Flint,Whisky,GUWAHATI,INDIA,Meghalaya,INDIA,4.85604,0.0,485.604,26.1805978,91.753943,25.5379432,91.2999102,BTRSPGEN29,PLAIN BOTTLES - BULK_ROYAL STAG_375ml,ROYAL STAG,84.67848960057049,0.15,61.68,0.06,8615.19,Very High
9597,Imperial Blue,100.0,17332.0,37.5,240,Flint,Whisky,HYDERABAD,INDIA,Hyderabad,INDIA,4.15968,0.0,415.968,17.360589,78.4740613,17.360589,78.4740613,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
9598,Royal Stag,100.0,17305.0,18.0,170,Flint,Whisky,HYDERABAD,INDIA,Hyderabad,INDIA,2.94185,0.0,294.185,17.360589,78.4740613,17.360589,78.4740613,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,0.0,0.15,0.0,0.0,8615.19,Very High
9599,Royal Stag,0.57,17304.0,75.0,485,Flint,Whisky,FIROZABAD,INDIA,Gwalior,INDIA,8.39244,4.7836908,4.7836908,27.1527986,78.3991439,26.2037247,78.1573628,BTRSQGEN12,PLAIN BOTTLES - BULK_ROYAL STAG_750ml,ROYAL STAG,108.23175854968028,0.15,136.25,0.14,8615.19,Very High
9600,Imperial Blue,0.415,17280.0,18.0,145,Flint,Whisky,FIROZABAD,INDIA,Nalagarh,INDIA,2.5056,1.039824,1.039824,27.1527986,78.3991439,31.042466,76.7176443,BTIBNOSC08,PLAIN BOTTLES - BULK_IMPERIAL BLUE_180ml,IMPERIAL BLUE,462.317748622655,0.15,173.76,0.17,5136.66,Very High
9601,Royal Stag,0.57,17280.0,37.5,280,FLINT,WHISKY,FIROZABAD,INDIA,Gwalior,INDIA,4.8384,2.757888,2.757888,27.1527986,78.3991439,26.2037247,78.1573628,BTRSPOSC12,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,108.23175854968028,0.15,78.55,0.08,8615.19,Very High
9602,Royal Stag,100.0,17280.0,37.5,280,FLINT,WHISKY,BHUBANESWAR,INDIA,Bhubneshwar,INDIA,4.8384,0.0,483.84,20.2602964,85.8394521,20.9603876,82.719444,BTRSPGEN29,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,333.917381121452,0.15,242.34,0.24,8615.19,Very High
9603,Imperial Blue,0.55,17280.0,75.0,400,FLINT,WHISKY,FIROZABAD,INDIA,Derabassi,INDIA,6.912,3.8016,3.8016,27.1527986,78.3991439,30.5964,76.8433,BTIBQGEN08,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,411.7739228089957,0.15,426.93,0.43,5136.66,Very High
9604,Royal Stag,100.0,17240.0,18.0,170,Flint,Whisky,PANIPAT,INDIA,Derabassi,INDIA,2.9308,0.0,293.08,29.3912753,76.9771675,30.5964,76.8433,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,134.62241691842428,0.15,59.18,0.06,8615.19,Very High
9605,Imperial Blue,0.3,17208.0,75.0,400,FLINT,WHISKY,FIROZABAD,INDIA,Itanagar,INDIA,6.8832,2.06496,2.06496,27.1527986,78.3991439,27.0979659,93.6237291,BTIBQOSC08,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,1505.7822499920424,0.05,518.23,0.52,5136.66,Very High
9606,Oaken Glow,0.3,17200.0,75.0,500,Flint,Whisky,FIROZABAD,INDIA,Gwalior,INDIA,8.6,2.58,2.5799999999999996,27.1527986,78.3991439,26.2037247,78.1573628,BTOGQGEN03,PLAIN BOTTLES - BULK_OAKEN GLOW_750ml,OAKEN GLOW,108.23175854968028,0.15,139.62,0.14,159.46,High
9607,Royal Stag,100.0,17200.0,37.5,280,FLINT,WHISKY,HYDERABAD,INDIA,Bangalore,INDIA,4.816,0.0,481.6,17.360589,78.4740613,12.9767936,77.590082,BTRSPGEN29,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,496.5964138576476,0.15,358.74,0.36,8615.19,Very High
9608,Royal Stag,100.0,17193.0,37.5,280,Flint,Whisky,YAMUNANAGAR,INDIA,Derabassi,INDIA,4.81404,0.0,481.40400000000005,30.1231349,77.286329,30.5964,76.8433,BTRSPGEN29,PLAIN BOTTLES - BULK_ROYAL STAG_375ml,ROYAL STAG,67.64754666439383,0.15,48.85,0.05,8615.19,Very High
9609,Imperial Blue,100.0,17190.0,37.5,240,FLINT,WHISKY,DELHI,INDIA,Nalagarh,INDIA,4.1256,0.0,412.56000000000006,28.6138954,77.2090057,31.042466,76.7176443,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,274.17169148610554,0.15,169.67,0.17,5136.66,Very High
9610,Imperial Blue,100.0,17174.0,18.0,150,Flint,Whisky,RANCHI,INDIA,Ranchi,INDIA,2.5761,0.0,257.60999999999996,23.3700501,85.3250387,23.3700501,85.3250387,BTIBNGEN27,GLASS BOTTLE_IMPERIAL BLUE_180ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
9611,KI NO BI,0.029,17160.0,70.0,770,EXTRA FLINT,GIN,OSAKA,JAPAN,KYOTO,JAPAN,13.2132,0.387786539,0.3831828,34.7328615,135.498533,35.021041,135.7556075,Bottle_KNBJ700,KI NO BI,KI NO BI,39.708528439170266,0.15,78.7,0.08,0.93,Low
9612,Absolut,0.41,17160.0,175.0,858,FLINT,VODKA,LIMMARED,SWEDEN,ÅHUS,SWEDEN,14.72328,6.0365448,6.0365448,57.5373883,13.3565985,55.9235165,14.2955222,509314,Glas Lime 1750 OptimizedHandle,ABSOLUT LIME,188.36758040632952,0.15,416.01,0.42,29.31,Medium-High
9613,Royal Stag,0.16,17120.0,37.5,280,FLINT,WHISKY,FIROZABAD,INDIA,Kanpur,INDIA,4.7936,0.766976,0.766976,27.1527986,78.3991439,26.4609135,80.3217588,BTRSPGEN12,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,205.73238983849643,0.15,147.93,0.15,8615.19,Very High
